Retailer,Retailer ID,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Operating Margin,Sales Method,Total Sales,Operating Profit
Foot Locker,1185732,2021-11-20,Northeast,Pennsylvania,Women's Apparel,64.0,63,0.44999999999999996,Online,4032.0,1814.3999999999999
Foot Locker,1185732,2021-11-21,Northeast,Pennsylvania,Men's Street Footwear,64.0,135,0.65,Online,8640.0,5616.0
Foot Locker,1185732,2021-11-22,Northeast,Pennsylvania,Men's Athletic Footwear,59.0,70,0.45999999999999996,Online,4130.0,1899.8
Foot Locker,1185732,2021-11-23,Northeast,Pennsylvania,Women's Street Footwear,52.0,44,0.5,Online,2288.0,1144.0
Foot Locker,1185732,2021-11-24,Northeast,Pennsylvania,Women's Athletic Footwear,52.0,39,0.53,Online,2028.0,1074.8400000000001
Foot Locker,1185732,2021-11-25,Northeast,Pennsylvania,Men's Apparel,60.0,45,0.45999999999999996,Online,2700.0,1242.0
Foot Locker,1185732,2021-11-26,Northeast,Pennsylvania,Women's Apparel,65.0,81,0.42,Online,5265.0,2211.2999999999997
Foot Locker,1185732,2021-11-27,Northeast,Pennsylvania,Men's Street Footwear,60.0,145,0.67,Online,8700.0,5829.0
Foot Locker,1185732,2021-11-28,Northeast,Pennsylvania,Men's Athletic Footwear,55.0,90,0.5,Online,4950.0,2475.0
Foot Locker,1185732,2021-11-29,Northeast,Pennsylvania,Women's Street Footwear,51.0,59,0.5,Online,3009.0,1504.5
Foot Locker,1185732,2021-11-30,Northeast,Pennsylvania,Women's Athletic Footwear,51.0,44,0.53,Online,2244.0,1189.3200000000002
Foot Locker,1185732,2021-12-01,Northeast,Pennsylvania,Men's Apparel,64.0,60,0.48,Online,3840.0,1843.1999999999998
Foot Locker,1185732,2021-12-02,Northeast,Pennsylvania,Women's Apparel,64.0,98,0.42,Online,6272.0,2634.24
Foot Locker,1185732,2021-12-03,Northeast,Pennsylvania,Men's Street Footwear,60.0,158,0.66,Online,9480.0,6256.8
Foot Locker,1185732,2021-12-04,Northeast,Pennsylvania,Men's Athletic Footwear,54.0,75,0.47,Online,4050.0,1903.5
Foot Locker,1185732,2021-12-05,Northeast,Pennsylvania,Women's Street Footwear,54.0,61,0.5499999999999999,Online,3294.0,1811.6999999999998
Foot Locker,1185732,2021-12-06,Northeast,Pennsylvania,Women's Athletic Footwear,53.0,58,0.54,Online,3074.0,1659.96
Foot Locker,1185732,2021-12-07,Northeast,Pennsylvania,Men's Apparel,61.0,46,0.45999999999999996,Online,2806.0,1290.76
Foot Locker,1185732,2021-12-08,Northeast,Pennsylvania,Women's Apparel,64.0,95,0.43,Online,6080.0,2614.4
Foot Locker,1185732,2021-12-09,Northeast,Pennsylvania,Men's Street Footwear,62.0,143,0.6,Online,8866.0,5319.599999999999
Foot Locker,1185732,2021-12-10,Northeast,Pennsylvania,Men's Athletic Footwear,48.0,80,0.4,Online,3840.0,1536.0
Foot Locker,1185732,2021-12-11,Northeast,Pennsylvania,Women's Street Footwear,41.0,50,0.44999999999999996,Online,2050.0,922.4999999999999
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Women's Athletic Footwear,41.0,53,0.47,Online,2173.0,1021.31
Foot Locker,1185732,2021-12-13,Northeast,Pennsylvania,Men's Apparel,50.0,36,0.44999999999999996,Online,1800.0,809.9999999999999
Foot Locker,1185732,2021-12-14,Northeast,Pennsylvania,Women's Apparel,55.0,61,0.4,Online,3355.0,1342.0
Foot Locker,1185732,2021-12-15,Northeast,Pennsylvania,Men's Street Footwear,55.0,104,0.62,Online,5720.0,3546.4
Foot Locker,1185732,2021-12-16,Northeast,Pennsylvania,Men's Athletic Footwear,47.0,63,0.42,Online,2961.0,1243.62
Foot Locker,1185732,2021-12-17,Northeast,Pennsylvania,Women's Street Footwear,48.0,34,0.44999999999999996,Online,1632.0,734.4
Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Women's Athletic Footwear,48.0,29,0.44999999999999996,Online,1392.0,626.4
Foot Locker,1185732,2021-12-19,Northeast,Pennsylvania,Men's Apparel,56.0,27,0.43,Online,1512.0,650.16
Foot Locker,1185732,2021-12-20,Northeast,Pennsylvania,Women's Apparel,60.0,63,0.39,Online,3780.0,1474.2
Foot Locker,1185732,2021-12-21,Northeast,Pennsylvania,Men's Street Footwear,66.0,113,0.65,Online,7458.0,4847.7
Foot Locker,1185732,2021-12-22,Northeast,Pennsylvania,Men's Athletic Footwear,55.0,60,0.47,Online,3300.0,1551.0
Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Women's Street Footwear,55.0,55,0.53,Online,3025.0,1603.25
Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Women's Athletic Footwear,56.0,44,0.51,Online,2464.0,1256.64
Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Men's Apparel,64.0,42,0.48,Online,2688.0,1290.24
Foot Locker,1185732,2021-12-26,Northeast,Pennsylvania,Women's Apparel,71.0,65,0.44,Online,4615.0,2030.6
Foot Locker,1185732,2021-12-27,Northeast,Pennsylvania,Men's Street Footwear,67.0,124,0.6900000000000001,Online,8308.0,5732.52
Foot Locker,1185732,2021-12-28,Northeast,Pennsylvania,Men's Athletic Footwear,55.0,69,0.44999999999999996,Online,3795.0,1707.7499999999998
Foot Locker,1185732,2021-12-29,Northeast,Pennsylvania,Women's Street Footwear,55.0,65,0.53,Online,3575.0,1894.75
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Women's Athletic Footwear,57.0,53,0.53,Online,3021.0,1601.13
Foot Locker,1185732,2021-12-31,Northeast,Pennsylvania,Men's Apparel,63.0,47,0.45999999999999996,Online,2961.0,1362.06
Foot Locker,1185732,2020-01-01,Northeast,Pennsylvania,Women's Apparel,68.0,83,0.43,Online,5644.0,2426.92
West Gear,1128299,2020-01-02,Northeast,Pennsylvania,Men's Street Footwear,32.0,122,0.51,Online,3904.0,1991.04
West Gear,1128299,2020-01-03,Northeast,Pennsylvania,Men's Athletic Footwear,44.0,117,0.37,Online,5148.0,1904.76
West Gear,1128299,2020-01-04,Northeast,Pennsylvania,Women's Street Footwear,41.0,117,0.54,Online,4797.0,2590.38
West Gear,1128299,2020-01-05,Northeast,Pennsylvania,Women's Athletic Footwear,43.0,87,0.5,Online,3741.0,1870.5
West Gear,1128299,2020-01-06,West,Nevada,Men's Apparel,47.0,70,0.65,Online,3290.0,2138.5
West Gear,1128299,2020-01-07,West,Nevada,Women's Apparel,41.0,128,0.30000000000000004,Online,5248.0,1574.4000000000003
West Gear,1128299,2020-01-08,West,Nevada,Men's Street Footwear,34.0,158,0.5,Online,5372.0,2686.0
West Gear,1128299,2020-01-09,West,Nevada,Men's Athletic Footwear,43.0,128,0.4,Online,5504.0,2201.6
West Gear,1128299,2020-01-10,West,Nevada,Women's Street Footwear,41.0,119,0.53,Online,4879.0,2585.8700000000003
West Gear,1128299,2020-01-11,West,Nevada,Women's Athletic Footwear,44.0,74,0.45999999999999996,Online,3256.0,1497.76
West Gear,1128299,2020-01-12,West,Nevada,Men's Apparel,46.0,52,0.7000000000000001,Online,2392.0,1674.4
West Gear,1128299,2020-01-13,West,Nevada,Women's Apparel,41.0,116,0.34,Online,4756.0,1617.0400000000002
West Gear,1128299,2020-01-14,West,Nevada,Men's Street Footwear,43.0,160,0.55,Online,6880.0,3784.0000000000005
West Gear,1128299,2020-01-15,West,Nevada,Men's Athletic Footwear,50.0,120,0.4,Online,6000.0,2400.0
West Gear,1128299,2020-01-16,West,Nevada,Women's Street Footwear,52.0,104,0.53,Online,5408.0,2866.2400000000002
West Gear,1128299,2020-01-17,West,Nevada,Women's Athletic Footwear,50.0,84,0.47,Online,4200.0,1974.0
West Gear,1128299,2020-01-18,West,Nevada,Men's Apparel,55.0,47,0.7000000000000001,Online,2585.0,1809.5000000000002
West Gear,1128299,2020-01-19,West,Nevada,Women's Apparel,54.0,94,0.34,Online,5076.0,1725.8400000000001
West Gear,1128299,2020-01-20,West,Nevada,Men's Street Footwear,58.0,143,0.51,Online,8294.0,4229.9400000000005
West Gear,1128299,2020-01-21,West,Nevada,Men's Athletic Footwear,62.0,102,0.38,Online,6324.0,2403.12
West Gear,1128299,2020-01-22,West,Nevada,Women's Street Footwear,61.0,120,0.53,Online,7320.0,3879.6000000000004
West Gear,1128299,2020-01-23,West,Nevada,Women's Athletic Footwear,59.0,75,0.45999999999999996,Online,4425.0,2035.4999999999998
West Gear,1128299,2020-01-24,West,Nevada,Men's Apparel,63.0,52,0.66,Online,3276.0,2162.1600000000003
West Gear,1128299,2020-01-25,West,Nevada,Women's Apparel,78.0,95,0.34,Online,7410.0,2519.4
West Gear,1128299,2020-01-26,West,Nevada,Men's Street Footwear,58.0,149,0.5800000000000001,Online,8642.0,5012.360000000001
West Gear,1128299,2020-01-27,West,Nevada,Men's Athletic Footwear,60.0,104,0.43,Online,6240.0,2683.2
West Gear,1128299,2020-01-28,West,Nevada,Women's Street Footwear,63.0,116,0.5700000000000001,Online,7308.0,4165.56
West Gear,1128299,2020-01-29,West,Nevada,Women's Athletic Footwear,57.0,90,0.5,Online,5130.0,2565.0
West Gear,1128299,2020-01-30,West,Nevada,Men's Apparel,60.0,60,0.7000000000000001,Online,3600.0,2520.0000000000005
West Gear,1128299,2020-01-31,West,Nevada,Women's Apparel,78.0,131,0.35,Online,10218.0,3576.2999999999997
West Gear,1128299,2020-02-01,West,Nevada,Men's Street Footwear,56.0,189,0.5700000000000001,Online,10584.0,6032.880000000001
West Gear,1128299,2020-02-02,West,Nevada,Men's Athletic Footwear,62.0,165,0.41,Online,10230.0,4194.3
West Gear,1128299,2020-02-03,West,Nevada,Women's Street Footwear,62.0,165,0.5900000000000001,Online,10230.0,6035.700000000001
West Gear,1128299,2020-02-04,West,Nevada,Women's Athletic Footwear,58.0,111,0.51,Online,6438.0,3283.38
West Gear,1128299,2020-02-05,West,Nevada,Men's Apparel,59.0,81,0.7400000000000001,Online,4779.0,3536.4600000000005
West Gear,1128299,2020-02-06,West,Nevada,Women's Apparel,73.0,174,0.4,Online,12702.0,5080.8
West Gear,1128299,2020-02-07,West,Nevada,Men's Street Footwear,58.0,218,0.53,Online,12644.0,6701.320000000001
West Gear,1128299,2020-02-08,West,Nevada,Men's Athletic Footwear,61.0,174,0.36,Online,10614.0,3821.04
West Gear,1128299,2020-02-09,West,Nevada,Women's Street Footwear,61.0,143,0.53,Online,8723.0,4623.1900000000005
West Gear,1128299,2020-02-10,West,Nevada,Women's Athletic Footwear,55.0,117,0.49,Online,6435.0,3153.15
West Gear,1128299,2020-02-11,West,Nevada,Men's Apparel,60.0,130,0.7000000000000001,Online,7800.0,5460.000000000001
West Gear,1128299,2020-02-12,West,Nevada,Women's Apparel,78.0,145,0.30000000000000004,Online,11310.0,3393.0000000000005
West Gear,1128299,2020-02-13,West,Nevada,Men's Street Footwear,62.0,210,0.53,Online,13020.0,6900.6
West Gear,1128299,2020-02-14,West,Nevada,Men's Athletic Footwear,64.0,182,0.39,Online,11648.0,4542.72
West Gear,1128299,2020-02-15,West,Nevada,Women's Street Footwear,60.0,152,0.52,Online,9120.0,4742.400000000001
West Gear,1128299,2020-02-16,West,Nevada,Women's Athletic Footwear,64.0,124,0.47,Online,7936.0,3729.9199999999996
West Gear,1128299,2020-02-17,West,Nevada,Men's Apparel,68.0,138,0.68,Online,9384.0,6381.120000000001
West Gear,1128299,2020-02-18,West,Nevada,Women's Apparel,78.0,108,0.34,Online,8424.0,2864.1600000000003
West Gear,1128299,2020-02-19,West,Nevada,Men's Street Footwear,56.0,174,0.48000000000000004,Online,9744.0,4677.120000000001
West Gear,1128299,2020-02-20,West,Nevada,Men's Athletic Footwear,61.0,162,0.34,Online,9882.0,3359.88
West Gear,1128299,2020-02-21,West,Nevada,Women's Street Footwear,57.0,117,0.5,Online,6669.0,3334.5
West Gear,1128299,2020-02-22,West,Nevada,Women's Athletic Footwear,58.0,112,0.44,Online,6496.0,2858.2400000000002
West Gear,1128299,2020-02-23,West,Nevada,Men's Apparel,67.0,120,0.6100000000000001,Online,8040.0,4904.400000000001
West Gear,1128299,2020-02-24,West,Nevada,Women's Apparel,74.0,113,0.30000000000000004,Online,8362.0,2508.6000000000004
West Gear,1128299,2020-02-25,West,Nevada,Men's Street Footwear,56.0,138,0.49000000000000005,Online,7728.0,3786.7200000000003
West Gear,1128299,2020-02-26,West,Nevada,Men's Athletic Footwear,59.0,165,0.35,Online,9735.0,3407.25
West Gear,1128299,2020-02-27,West,Nevada,Women's Street Footwear,54.0,109,0.45000000000000007,Online,5886.0,2648.7000000000003
West Gear,1128299,2020-02-28,West,Nevada,Women's Athletic Footwear,54.0,105,0.42,Online,5670.0,2381.4
West Gear,1128299,2020-03-01,West,Nevada,Men's Apparel,63.0,81,0.6100000000000001,Online,5103.0,3112.8300000000004
West Gear,1128299,2020-03-02,West,Nevada,Women's Apparel,68.0,94,0.25,Online,6392.0,1598.0
West Gear,1128299,2020-03-03,West,Nevada,Men's Street Footwear,57.0,155,0.48000000000000004,Online,8835.0,4240.8
West Gear,1128299,2020-03-04,West,Nevada,Men's Athletic Footwear,64.0,150,0.34,Online,9600.0,3264.0000000000005
West Gear,1128299,2020-03-05,West,Nevada,Women's Street Footwear,55.0,106,0.46,Online,5830.0,2681.8
West Gear,1128299,2020-03-06,West,Nevada,Women's Athletic Footwear,56.0,108,0.41,Online,6048.0,2479.68
West Gear,1128299,2020-03-07,West,Nevada,Men's Apparel,64.0,88,0.6400000000000001,Online,5632.0,3604.4800000000005
West Gear,1128299,2020-03-08,West,Nevada,Women's Apparel,68.0,133,0.26,Online,9044.0,2351.44
West Gear,1128299,2020-03-09,West,Nevada,Men's Street Footwear,58.0,196,0.47000000000000003,Online,11368.0,5342.96
West Gear,1128299,2020-03-10,West,Nevada,Men's Athletic Footwear,62.0,189,0.34,Online,11718.0,3984.1200000000003
West Gear,1128299,2020-03-11,West,Nevada,Women's Street Footwear,59.0,119,0.47000000000000003,Online,7021.0,3299.8700000000003
West Gear,1128299,2020-03-12,West,Nevada,Women's Athletic Footwear,57.0,133,0.44,Online,7581.0,3335.64
West Gear,1128299,2020-03-13,West,Nevada,Men's Apparel,69.0,112,0.6000000000000001,Online,7728.0,4636.800000000001
West Gear,1128299,2020-03-14,West,Nevada,Women's Apparel,74.0,150,0.27,Online,11100.0,2997.0
West Gear,1128299,2020-03-15,West,Nevada,Men's Street Footwear,28.0,123,0.5,Online,3444.0,1722.0
West Gear,1128299,2020-03-16,West,Nevada,Men's Athletic Footwear,38.0,123,0.33,Online,4674.0,1542.42
West Gear,1128299,2020-03-17,West,Nevada,Women's Street Footwear,39.0,115,0.46,Online,4485.0,2063.1
West Gear,1128299,2020-03-18,West,Nevada,Women's Athletic Footwear,38.0,72,0.44999999999999996,Online,2736.0,1231.1999999999998
West Gear,1128299,2020-03-19,West,Colorado,Men's Apparel,41.0,56,0.64,Online,2296.0,1469.44
West Gear,1128299,2020-03-20,West,Colorado,Women's Apparel,37.0,128,0.26,Online,4736.0,1231.3600000000001
West Gear,1128299,2020-03-21,West,Colorado,Men's Street Footwear,27.0,131,0.48000000000000004,Online,3537.0,1697.7600000000002
West Gear,1128299,2020-03-22,West,Colorado,Men's Athletic Footwear,38.0,111,0.30000000000000004,Online,4218.0,1265.4
West Gear,1128299,2020-03-23,West,Colorado,Women's Street Footwear,38.0,123,0.5,Online,4674.0,2337.0
West Gear,1128299,2020-03-24,West,Colorado,Women's Athletic Footwear,36.0,72,0.44999999999999996,Online,2592.0,1166.3999999999999
West Gear,1128299,2020-03-25,West,Colorado,Men's Apparel,43.0,58,0.62,Online,2494.0,1546.28
West Gear,1128299,2020-03-26,West,Colorado,Women's Apparel,37.0,116,0.27,Online,4292.0,1158.8400000000001
West Gear,1128299,2020-03-27,West,Colorado,Men's Street Footwear,37.0,165,0.48000000000000004,Online,6105.0,2930.4
West Gear,1128299,2020-03-28,West,Colorado,Men's Athletic Footwear,48.0,112,0.34,Online,5376.0,1827.8400000000001
West Gear,1128299,2020-03-29,West,Colorado,Women's Street Footwear,51.0,116,0.49000000000000005,Online,5916.0,2898.84
West Gear,1128299,2020-03-30,West,Colorado,Women's Athletic Footwear,51.0,90,0.43,Online,4590.0,1973.7
West Gear,1128299,2020-03-31,West,Colorado,Men's Apparel,56.0,39,0.6,Online,2184.0,1310.3999999999999
West Gear,1128299,2020-04-01,West,Colorado,Women's Apparel,52.0,95,0.29000000000000004,Online,4940.0,1432.6000000000001
West Gear,1128299,2020-04-02,West,Colorado,Men's Street Footwear,55.0,131,0.47000000000000003,Online,7205.0,3386.3500000000004
West Gear,1128299,2020-04-03,West,Colorado,Men's Athletic Footwear,59.0,94,0.35,Online,5546.0,1941.1
West Gear,1128299,2020-04-04,West,Colorado,Women's Street Footwear,61.0,113,0.5,Online,6893.0,3446.5
West Gear,1128299,2020-04-05,West,Colorado,Women's Athletic Footwear,56.0,74,0.43,Online,4144.0,1781.92
West Gear,1128299,2020-04-06,West,Colorado,Men's Apparel,62.0,44,0.61,Online,2728.0,1664.08
West Gear,1128299,2020-04-07,West,Colorado,Women's Apparel,72.0,98,0.25,Online,7056.0,1764.0
West Gear,1128299,2020-04-08,West,Colorado,Men's Street Footwear,55.0,131,0.61,Online,7205.0,4395.05
West Gear,1128299,2020-04-09,West,Colorado,Men's Athletic Footwear,60.0,105,0.45999999999999996,Online,6300.0,2898.0
West Gear,1128299,2020-04-10,West,Colorado,Women's Street Footwear,59.0,98,0.6,Online,5782.0,3469.2
West Gear,1128299,2020-04-11,West,Colorado,Women's Athletic Footwear,58.0,69,0.59,Online,4002.0,2361.18
West Gear,1128299,2020-04-12,West,Colorado,Men's Apparel,63.0,44,0.7600000000000001,Online,2772.0,2106.7200000000003
West Gear,1128299,2020-04-13,West,Colorado,Women's Apparel,74.0,133,0.43,Online,9842.0,4232.0599999999995
West Gear,1128299,2020-04-14,West,Colorado,Men's Street Footwear,54.0,189,0.64,Online,10206.0,6531.84
West Gear,1128299,2020-04-15,West,Colorado,Men's Athletic Footwear,59.0,144,0.5,Online,8496.0,4248.0
West Gear,1128299,2020-04-16,West,Colorado,Women's Street Footwear,64.0,150,0.64,Online,9600.0,6144.0
West Gear,1128299,2020-04-17,West,Colorado,Women's Athletic Footwear,62.0,135,0.6,Online,8370.0,5022.0
West Gear,1128299,2020-04-18,West,Colorado,Men's Apparel,66.0,91,0.7700000000000001,Online,6006.0,4624.620000000001
West Gear,1128299,2020-04-19,West,Colorado,Women's Apparel,83.0,181,0.43,Online,15023.0,6459.89
West Gear,1128299,2020-04-20,West,Colorado,Men's Street Footwear,64.0,202,0.6,Online,12928.0,7756.799999999999
West Gear,1128299,2020-04-21,West,Colorado,Men's Athletic Footwear,67.0,188,0.4,Online,12596.0,5038.400000000001
West Gear,1128299,2020-04-22,West,Colorado,Women's Street Footwear,67.0,161,0.55,Online,10787.0,5932.85
West Gear,1128299,2020-04-23,West,Colorado,Women's Athletic Footwear,61.0,143,0.52,Online,8723.0,4535.96
West Gear,1128299,2020-04-24,West,Colorado,Men's Apparel,67.0,131,0.7000000000000001,Online,8777.0,6143.900000000001
West Gear,1128299,2020-04-25,West,Colorado,Women's Apparel,78.0,137,0.4,Online,10686.0,4274.400000000001
West Gear,1128299,2020-04-26,West,Colorado,Men's Street Footwear,63.0,196,0.5900000000000001,Online,12348.0,7285.320000000001
West Gear,1128299,2020-04-27,West,Colorado,Men's Athletic Footwear,73.0,189,0.42,Online,13797.0,5794.74
West Gear,1128299,2020-04-28,West,Colorado,Women's Street Footwear,67.0,143,0.5700000000000001,Online,9581.0,5461.170000000001
West Gear,1128299,2020-04-29,West,Colorado,Women's Athletic Footwear,63.0,135,0.54,Online,8505.0,4592.700000000001
West Gear,1128299,2020-04-30,West,Colorado,Men's Apparel,74.0,140,0.7300000000000001,Online,10360.0,7562.800000000001
West Gear,1128299,2020-05-01,West,Colorado,Women's Apparel,74.0,100,0.35,Online,7400.0,2590.0
West Gear,1128299,2020-05-02,West,Colorado,Men's Street Footwear,59.0,162,0.53,Online,9558.0,5065.740000000001
West Gear,1128299,2020-05-03,West,Colorado,Men's Athletic Footwear,69.0,168,0.36,Online,11592.0,4173.12
West Gear,1128299,2020-05-04,West,Colorado,Women's Street Footwear,60.0,113,0.5,Online,6780.0,3390.0
West Gear,1128299,2020-05-05,West,Colorado,Women's Athletic Footwear,59.0,100,0.48,Online,5900.0,2832.0
West Gear,1128299,2020-05-06,West,Colorado,Men's Apparel,74.0,120,0.6900000000000002,Online,8880.0,6127.200000000002
West Gear,1128299,2020-05-07,West,Colorado,Women's Apparel,65.0,106,0.31,Online,6890.0,2135.9
West Gear,1128299,2020-05-08,West,Colorado,Men's Street Footwear,51.0,137,0.5,Online,6987.0,3493.5
West Gear,1128299,2020-05-09,West,Colorado,Men's Athletic Footwear,54.0,152,0.35,Online,8208.0,2872.7999999999997
West Gear,1128299,2020-05-10,West,Colorado,Women's Street Footwear,51.0,102,0.5,Online,5202.0,2601.0
West Gear,1128299,2020-05-11,West,Colorado,Women's Athletic Footwear,53.0,85,0.45999999999999996,Online,4505.0,2072.2999999999997
West Gear,1128299,2020-05-12,West,Colorado,Men's Apparel,64.0,75,0.6600000000000001,Online,4800.0,3168.000000000001
West Gear,1128299,2020-05-13,West,Colorado,Women's Apparel,65.0,105,0.30000000000000004,Online,6825.0,2047.5000000000002
West Gear,1128299,2020-05-14,West,Colorado,Men's Street Footwear,52.0,150,0.55,Online,7800.0,4290.0
West Gear,1128299,2020-05-15,West,Colorado,Men's Athletic Footwear,55.0,150,0.37,Online,8250.0,3052.5
West Gear,1128299,2020-05-16,West,Colorado,Women's Street Footwear,51.0,128,0.53,Online,6528.0,3459.84
West Gear,1128299,2020-05-17,West,Colorado,Women's Athletic Footwear,60.0,116,0.48,Online,6960.0,3340.7999999999997
West Gear,1128299,2020-05-18,West,Colorado,Men's Apparel,68.0,105,0.6900000000000002,Online,7140.0,4926.600000000001
West Gear,1128299,2020-05-19,West,Colorado,Women's Apparel,73.0,130,0.31,Online,9490.0,2941.9
West Gear,1128299,2020-05-20,West,Colorado,Men's Street Footwear,59.0,203,0.52,Online,11977.0,6228.04
